id,userid,text,modelo,sentimento,score,created_on
130,0,agradável a o paladar aroma intenso,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.786159336566925,2025-10-30 00:12:45.738351
131,0,final curto agradável,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.8037118911743164,2025-10-30 00:12:45.738351
132,0,oxidar garrafar possivelmente mal acondicionar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7785001993179321,2025-10-30 00:12:45.738351
133,0,surpreender por o positivo bom,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.7733023762702942,2025-10-30 00:12:45.738351
134,0,final amargo desagradável,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.9675255417823792,2025-10-30 00:12:45.738351
135,0,final curto agradável,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.8037118911743164,2025-10-30 00:12:45.738351
136,0,precisar arejamento mostrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5444207191467285,2025-10-30 00:12:45.738351
137,0,adorar voltar comprar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.4439743757247925,2025-10-30 00:12:45.738351
138,0,adorar voltar comprar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.4439743757247925,2025-10-30 00:12:45.738351
139,0,excelente qualidade superar expectativa,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.8090752363204956,2025-10-30 00:12:45.738351
140,0,excelente qualidade superar expectativa,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.8090752363204956,2025-10-30 00:12:45.738351
141,0,surpreender por o positivo bom,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.7733023762702942,2025-10-30 00:12:45.738351
142,0,frutar fresco ótimo verão,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.838151216506958,2025-10-30 00:12:45.738351
143,1,seco mineral gastronômico,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7814607620239258,2025-10-30 00:12:48.223339
144,2,final amargo pouco harmonioso,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.9527518153190613,2025-10-30 00:12:48.223339
145,3,tanino suave final prolongar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.5104565620422363,2025-10-30 00:12:48.223339
146,4,frutar fresco ótimo verão,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.838151216506958,2025-10-30 00:12:48.223339
147,1,seco mineral gastronômico,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7814607620239258,2025-10-30 00:12:48.223339
148,2,nota baunilha especiaria bem integrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.39373207092285156,2025-10-30 00:12:48.223339
149,3,aromas discreto boca surpreendente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6414566040039062,2025-10-30 00:12:48.223339
150,4,acompanhar bem carne grelhado,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4502289891242981,2025-10-30 00:12:48.223339
151,1,nariz fechar melhorar após decantar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.43320125341415405,2025-10-30 00:12:48.223339
152,2,carecer frescor pouco vibração,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.46097874641418457,2025-10-30 00:12:48.223339
153,3,cheiro desagradável a o abertura melhorar pouco,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.95743727684021,2025-10-30 00:12:48.223339
154,4,aromas discreto boca surpreendente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6414566040039062,2025-10-30 00:12:48.223339
155,1,preço elevar qualidade apresentar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.7892966866493225,2025-10-30 00:12:48.223339
156,2,nota baunilha especiaria bem integrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.39373207092285156,2025-10-30 00:12:48.223339
157,3,aromas discreto boca surpreendente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6414566040039062,2025-10-30 00:12:48.223339
158,4,vinho simples ideal dia a dia,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5727893710136414,2025-10-30 00:12:48.223339
159,1,carecer frescor pouco vibração,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.46097874641418457,2025-10-30 00:12:48.223339
160,2,agradável a o paladar aroma intenso,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.786159336566925,2025-10-30 00:12:48.223339
161,3,tanino suave final prolongar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.5104565620422363,2025-10-30 00:12:48.223339
162,4,voltar comprar hesitar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.5529759526252747,2025-10-30 00:12:48.223339
163,1,excelente vinho recomer vivamente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.8853060007095337,2025-10-30 00:12:48.223339
164,2,excelente vinho recomer vivamente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.8853060007095337,2025-10-30 00:12:48.223339
165,3,aroma fruto vermelho bem presente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6142468452453613,2025-10-30 00:12:48.223339
166,4,nariz exuberante boca elegante,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6391945481300354,2025-10-30 00:12:48.223339
167,1,bom memorável,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.5905472636222839,2025-10-30 00:12:48.223339
168,2,esperar de este vinho,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4253573417663574,2025-10-30 00:12:48.223339
169,3,oxidar garrafar possivelmente mal acondicionar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7785001993179321,2025-10-30 00:12:48.223339
170,4,excesso madeira gosto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.563690185546875,2025-10-30 00:12:48.223339
171,1,corpo médio final curto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5610125660896301,2025-10-30 00:12:48.223339
172,2,vinho simples ideal dia a dia,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5727893710136414,2025-10-30 00:12:48.223339
173,3,cheiro desagradável a o abertura melhorar pouco,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.95743727684021,2025-10-30 00:12:48.223339
174,4,voltar comprar hesitar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.5529759526252747,2025-10-30 00:12:48.223339
175,1,nariz exuberante boca elegante,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6391945481300354,2025-10-30 00:12:48.223339
176,2,bom relação qualidade preço,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6501451730728149,2025-10-30 00:12:48.223339
177,3,álcool presente desequilibrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.681722104549408,2025-10-30 00:12:48.223339
178,4,aroma fruto vermelho bem presente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6142468452453613,2025-10-30 00:12:48.223339
179,1,esperar de este vinho,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4253573417663574,2025-10-30 00:12:48.223339
180,2,esperar de este vinho,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4253573417663574,2025-10-30 00:12:48.223339
181,3,aromas discreto boca surpreendente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6414566040039062,2025-10-30 00:12:48.223339
182,4,preço elevar qualidade apresentar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.7892966866493225,2025-10-30 00:12:48.223339
183,1,vinho simples ideal dia a dia,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5727893710136414,2025-10-30 00:12:48.223339
184,2,bom relação qualidade preço,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6501451730728149,2025-10-30 00:12:48.223339
185,3,seco mineral gastronômico,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7814607620239258,2025-10-30 00:12:48.223339
186,4,aromas discreto boca surpreendente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6414566040039062,2025-10-30 00:12:48.223339
187,1,vinho simples ideal dia a dia,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5727893710136414,2025-10-30 00:12:48.223339
188,2,esperar de este vinho,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4253573417663574,2025-10-30 00:12:48.223339
189,3,nariz exuberante boca elegante,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6391945481300354,2025-10-30 00:12:48.223339
190,4,textura sedoso final persistente,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.8355922698974609,2025-10-30 00:12:48.223339
191,1,excelente vinho recomer vivamente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.8853060007095337,2025-10-30 00:12:48.223339
192,2,surpreender por o positivo bom,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.7733023762702942,2025-10-30 00:12:48.223339
193,3,textura sedoso final persistente,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.8355922698974609,2025-10-30 00:12:48.223339
194,4,surpreender por o positivo bom,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.7733023762702942,2025-10-30 00:12:48.223339
195,1,acompanhar bem carne grelhado,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4502289891242981,2025-10-30 00:12:48.223339
196,2,excesso madeira gosto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.563690185546875,2025-10-30 00:12:48.223339
197,3,aromas discreto boca surpreendente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6414566040039062,2025-10-30 00:12:48.223339
198,4,acidez bem equilibrar fruta,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4776826500892639,2025-10-30 00:12:48.223339
199,1,corpo médio final curto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5610125660896301,2025-10-30 00:12:48.223339
200,2,nariz fechar melhorar após decantar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.43320125341415405,2025-10-30 00:12:48.223339
201,3,frutar fresco ótimo verão,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.838151216506958,2025-10-30 00:12:48.223339
202,4,bom relação qualidade preço,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6501451730728149,2025-10-30 00:12:48.223339
203,1,oxidar garrafar possivelmente mal acondicionar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7785001993179321,2025-10-30 00:12:48.223339
204,2,álcool presente desequilibrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.681722104549408,2025-10-30 00:12:48.223339
205,3,aroma fruto vermelho bem presente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6142468452453613,2025-10-30 00:12:48.223339
206,4,nariz fechar melhorar após decantar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.43320125341415405,2025-10-30 00:12:48.223339
207,1,equilibrar versátil a o mesa,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.6186188459396362,2025-10-30 00:12:48.223339
208,2,bom relação qualidade preço,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6501451730728149,2025-10-30 00:12:48.223339
209,3,nariz exuberante boca elegante,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6391945481300354,2025-10-30 00:12:48.223339
210,4,nariz fechar melhorar após decantar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.43320125341415405,2025-10-30 00:12:48.223339
211,1,nariz exuberante boca elegante,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6391945481300354,2025-10-30 00:12:48.223339
212,2,voltar comprar hesitar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.5529759526252747,2025-10-30 00:12:48.223339
213,3,surpreender por o positivo bom,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.7733023762702942,2025-10-30 00:12:48.223339
214,4,vinho simples ideal dia a dia,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5727893710136414,2025-10-30 00:12:48.223339
215,1,nariz fechar melhorar após decantar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.43320125341415405,2025-10-30 00:12:48.223339
216,2,tanino suave final prolongar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.5104565620422363,2025-10-30 00:12:48.223339
217,3,equilibrar versátil a o mesa,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.6186188459396362,2025-10-30 00:12:48.223339
218,4,carecer frescor pouco vibração,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.46097874641418457,2025-10-30 00:12:48.223339
219,1,excesso madeira gosto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.563690185546875,2025-10-30 00:12:48.223339
220,2,acidez bem equilibrar fruta,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4776826500892639,2025-10-30 00:12:48.223339
221,3,surpreender por o positivo bom,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.7733023762702942,2025-10-30 00:12:48.223339
222,4,bom memorável,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.5905472636222839,2025-10-30 00:12:48.223339
223,1,excesso madeira gosto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.563690185546875,2025-10-30 00:12:48.223339
224,2,frutar fresco ótimo verão,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.838151216506958,2025-10-30 00:12:48.223339
225,3,acidez bem equilibrar fruta,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4776826500892639,2025-10-30 00:12:48.223339
226,4,agradável a o paladar aroma intenso,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.786159336566925,2025-10-30 00:12:48.223339
227,1,final amargo pouco harmonioso,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.9527518153190613,2025-10-30 00:12:48.223339
228,2,vinho simples ideal dia a dia,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5727893710136414,2025-10-30 00:12:48.223339
229,3,demasiado ácido gosto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.8523842096328735,2025-10-30 00:12:48.223339
230,4,excesso madeira gosto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.563690185546875,2025-10-30 00:12:48.223339
231,1,corpo médio final curto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5610125660896301,2025-10-30 00:12:48.223339
232,2,frutar fresco ótimo verão,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.838151216506958,2025-10-30 00:12:48.223339
233,3,preço elevar qualidade apresentar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.7892966866493225,2025-10-30 00:12:48.223339
234,4,seco mineral gastronômico,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7814607620239258,2025-10-30 00:12:48.223339
235,1,seco mineral gastronômico,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7814607620239258,2025-10-30 00:12:48.223339
236,2,nariz exuberante boca elegante,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6391945481300354,2025-10-30 00:12:48.223339
237,3,textura sedoso final persistente,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.8355922698974609,2025-10-30 00:12:48.223339
238,4,excesso madeira gosto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.563690185546875,2025-10-30 00:12:48.223339
239,1,cheiro desagradável a o abertura melhorar pouco,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.95743727684021,2025-10-30 00:12:48.223339
240,2,aroma fruto vermelho bem presente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6142468452453613,2025-10-30 00:12:48.223339
241,3,nota baunilha especiaria bem integrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.39373207092285156,2025-10-30 00:12:48.223339
242,4,acompanhar bem carne grelhado,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4502289891242981,2025-10-30 00:12:48.223339
243,1,carecer frescor pouco vibração,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.46097874641418457,2025-10-30 00:12:53.278470
244,2,surpreender por o positivo bom,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.7733023762702942,2025-10-30 00:12:53.278470
245,3,oxidar garrafar possivelmente mal acondicionar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7785001993179321,2025-10-30 00:12:53.278470
246,4,final amargo pouco harmonioso,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.9527518153190613,2025-10-30 00:12:53.278470
247,1,frutar fresco ótimo verão,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.838151216506958,2025-10-30 00:12:53.278470
248,2,demasiado ácido gosto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.8523842096328735,2025-10-30 00:12:53.278470
249,3,nariz fechar melhorar após decantar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.43320125341415405,2025-10-30 00:12:53.278470
250,4,personalidade comum,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4448133111000061,2025-10-30 00:12:53.278470
251,1,corpo médio final curto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5610125660896301,2025-10-30 00:12:53.278470
252,2,acompanhar bem carne grelhado,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4502289891242981,2025-10-30 00:12:53.278470
253,3,oxidar garrafar possivelmente mal acondicionar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7785001993179321,2025-10-30 00:12:53.278470
254,4,agradável a o paladar aroma intenso,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.786159336566925,2025-10-30 00:12:53.278470
255,1,excelente vinho recomer vivamente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.8853060007095337,2025-10-30 00:12:53.278470
256,2,nota baunilha especiaria bem integrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.39373207092285156,2025-10-30 00:12:53.278470
257,3,bom relação qualidade preço,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6501451730728149,2025-10-30 00:12:53.278470
258,4,oxidar garrafar possivelmente mal acondicionar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7785001993179321,2025-10-30 00:12:53.278470
259,1,textura sedoso final persistente,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.8355922698974609,2025-10-30 00:12:53.278470
260,2,oxidar garrafar possivelmente mal acondicionar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7785001993179321,2025-10-30 00:12:53.278470
261,3,seco mineral gastronômico,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.7814607620239258,2025-10-30 00:12:53.278470
262,4,equilibrar versátil a o mesa,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.6186188459396362,2025-10-30 00:12:53.278470
263,1,aroma fruto vermelho bem presente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6142468452453613,2025-10-30 00:12:53.278470
264,2,álcool presente desequilibrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.681722104549408,2025-10-30 00:12:53.278470
265,3,aromas discreto boca surpreendente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6414566040039062,2025-10-30 00:12:53.278470
266,4,acompanhar bem carne grelhado,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4502289891242981,2025-10-30 00:12:53.278470
267,1,carecer frescor pouco vibração,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.46097874641418457,2025-10-30 00:12:53.278470
268,2,equilibrar versátil a o mesa,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.6186188459396362,2025-10-30 00:12:53.278470
269,3,excesso madeira gosto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.563690185546875,2025-10-30 00:12:53.278470
270,4,nariz exuberante boca elegante,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6391945481300354,2025-10-30 00:12:53.278470
271,1,final amargo pouco harmonioso,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.9527518153190613,2025-10-30 00:12:53.278470
272,2,corpo médio final curto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5610125660896301,2025-10-30 00:12:53.278470
273,3,frutar fresco ótimo verão,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.838151216506958,2025-10-30 00:12:53.278470
274,4,preço elevar qualidade apresentar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.7892966866493225,2025-10-30 00:12:53.278470
275,1,esperar de este vinho,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4253573417663574,2025-10-30 00:12:53.278470
276,2,preço elevar qualidade apresentar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.7892966866493225,2025-10-30 00:12:53.278470
277,3,bom memorável,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.5905472636222839,2025-10-30 00:12:53.278470
278,4,vinho simples ideal dia a dia,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5727893710136414,2025-10-30 00:12:53.278470
279,1,álcool presente desequilibrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.681722104549408,2025-10-30 00:12:53.278470
280,2,corpo médio final curto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5610125660896301,2025-10-30 00:12:53.278470
281,3,carecer frescor pouco vibração,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.46097874641418457,2025-10-30 00:12:53.278470
282,4,vinho simples ideal dia a dia,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.5727893710136414,2025-10-30 00:12:53.278470
283,1,aroma fruto vermelho bem presente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6142468452453613,2025-10-30 00:12:53.278470
284,2,demasiado ácido gosto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.8523842096328735,2025-10-30 00:12:53.278470
285,3,frutar fresco ótimo verão,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.838151216506958,2025-10-30 00:12:53.278470
286,4,final amargo pouco harmonioso,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.9527518153190613,2025-10-30 00:12:53.278470
287,1,bom relação qualidade preço,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.6501451730728149,2025-10-30 00:12:53.278470
288,2,acompanhar bem carne grelhado,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4502289891242981,2025-10-30 00:12:53.278470
289,3,esperar de este vinho,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4253573417663574,2025-10-30 00:12:53.278470
290,4,excesso madeira gosto,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.563690185546875,2025-10-30 00:12:53.278470
291,1,álcool presente desequilibrar,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.681722104549408,2025-10-30 00:12:53.278470
292,2,excelente vinho recomer vivamente,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.8853060007095337,2025-10-30 00:12:53.278470
